id;G0QA_TRR_INDEX_VAL_LOC;GVQ0_TRR_INDEX_VAL_LOC;G6O2_TRR_INDEX_VAL_LOC;GVQI_TRR_INDEX_VAL_LOC;G6QI_TRR_INDEX_VAL_LOC;C01A_TRR_INDEX_VAL_LOC;CV10_TRR_INDEX_VAL_LOC;GS1V_TRR_INDEX_VAL_LOC;M0A0_TRR_INDEX_VAL_LOC;SPX_INDEX
28/02/2021;218.996;1266.855;862.271;196.088;348.063;139.38;607.701;231.896;2305.29;3811.15
1/03/2021;218.997;1268.422;864.556;196.633;349.361;139.387;608.319;232.144;2305.698;3901.82
2/03/2021;218.993;1269.066;866.866;197.106;351.191;139.39;608.721;232.257;2309.535;3870.29
3/03/2021;218.972;1267.86;863.523;196.961;350.385;139.388;608.039;232.115;2309.292;3819.72
4/03/2021;218.992;1267.006;859.366;196.746;348.512;139.369;607.308;231.964;2304.173;3768.47
5/03/2021;218.944;1266.804;859.062;196.795;348.587;139.361;606.817;231.893;2304.362;3841.94
8/03/2021;218.985;1265.777;856.255;196.335;347.31;139.371;605.891;231.719;2302.964;3821.35
9/03/2021;218.988;1266.086;858.775;196.434;348.216;139.368;605.758;231.761;2304.812;3875.44
10/03/2021;218.994;1266.764;860.566;196.874;350.064;139.366;606.131;231.892;2304.98;3898.81
11/03/2021;219;1267.353;860.86;197.385;350.954;139.355;606.549;231.977;2305.954;3939.34
12/03/2021;218.972;1266.111;855.406;197.149;348.35;139.357;605.958;231.761;2301.516;3943.34
15/03/2021;219.007;1266.426;856.592;197.356;349.109;139.383;606.137;231.829;2300.625;3968.94
16/03/2021;219.011;1266.564;856.38;197.683;349.789;139.382;606.259;231.874;2300.527;3962.71
17/03/2021;219.005;1267.727;856.88;197.901;350.063;139.39;606.828;232.062;2301.305;3974.12
18/03/2021;219.005;1266.05;851.665;197.287;347.774;139.372;605.977;231.761;2296.445;3915.46
19/03/2021;218.976;1266.027;851.229;196.959;347.441;139.37;605.976;231.782;2293.368;3913.1
22/03/2021;219.022;1266.541;853.498;197.249;348.994;139.393;606.316;231.878;2295.552;3940.59
23/03/2021;219.021;1267.024;855.809;197.23;349.643;139.391;606.496;231.956;2299.518;3910.52
24/03/2021;219.02;1267.436;856.951;197.551;350.296;139.395;606.694;232.023;2300.615;3889.14
25/03/2021;219.026;1267.807;857.47;197.718;350.692;139.381;606.77;232.07;2300.401;3909.52
26/03/2021;218.998;1267.134;854.991;197.902;350.575;139.383;606.588;231.987;2295.807;3974.54
29/03/2021;219.028;1266.6;852.33;197.7;349.39;139.405;606.389;231.904;2293.866;3971.09
30/03/2021;219.03;1266.323;851.354;197.44;348.629;139.413;606.298;231.859;2293.571;3958.55
31/03/2021;219.018;1265.646;850.026;197.391;348.519;139.384;606.183;231.744;2294.172;3972.89
1/04/2021;218.999;1265.998;852.964;197.535;349.583;139.383;606.711;231.825;2294.607;4019.87
5/04/2021;219.027;1265.414;851.004;197.509;349.231;139.415;606.469;231.716;2294.475;4077.91
6/04/2021;219.022;1266.713;854.783;197.662;350.159;139.416;607.198;231.919;2297.983;4073.94
7/04/2021;219.02;1267.15;855.602;197.777;350.554;139.42;607.513;232.015;2297.525;4079.95
8/04/2021;219.035;1267.448;856.758;197.951;351.005;139.407;607.721;232.061;2299.624;4097.17
9/04/2021;219.014;1266.789;855.001;197.785;350.2;139.405;607.498;231.967;2298.364;4128.8
12/04/2021;219.034;1266.318;854.306;197.768;350.105;139.432;607.362;231.885;2299.173;4127.99
13/04/2021;219.036;1267.291;857.412;198.167;351.647;139.434;607.873;232.055;2304.272;4141.59
14/04/2021;219.043;1267.047;856.395;198.176;351.591;139.439;607.794;232.018;2303.257;4124.66
15/04/2021;219.044;1268.156;861.381;198.428;353.774;139.422;608.4;232.245;2308.046;4170.42
16/04/2021;219.015;1267.484;859.53;198.447;353.629;139.419;607.979;232.141;2306.133;4185.47
19/04/2021;219.032;1267.543;858.535;198.358;353.013;139.444;607.963;232.196;2305.317;4163.26
20/04/2021;219.037;1268.282;860.569;198.348;353.239;139.445;608.228;232.307;2307.434;4134.94
21/04/2021;219.044;1268.261;860.5;198.329;353.33;139.451;608.257;232.299;2308.745;4173.42
22/04/2021;219.045;1268.322;860.679;198.318;353.704;139.435;608.348;232.306;2309.216;4134.98
23/04/2021;219.017;1267.899;859.976;198.289;353.525;139.436;608.244;232.227;2307.961;4180.17
26/04/2021;219.046;1267.514;859.59;198.403;353.998;139.459;608.221;232.178;2306.461;4187.62
27/04/2021;219.045;1267.098;857.252;198.563;353.896;139.462;608.081;232.124;2303.621;4186.72
28/04/2021;219.05;1267.606;857.563;199.151;354.943;139.465;608.387;232.198;2304.112;4183.18
29/04/2021;219.049;1267.579;856.939;199.293;354.926;139.449;608.333;232.181;2305.512;4211.47
30/04/2021;219.029;1267.688;857.309;199.246;354.797;139.452;608.556;232.223;2307.541;4181.17
3/05/2021;219.058;1268.338;859.158;199.712;356.028;139.477;608.957;232.348;2305.044;4192.66
4/05/2021;219.058;1268.388;859.915;200.077;356.882;139.478;609.004;232.381;2303.95;4164.66
5/05/2021;219.063;1268.807;860.604;200.49;358.279;139.484;609.271;232.453;2303.478;4167.59
6/05/2021;219.056;1268.872;861.632;200.446;358.703;139.471;609.384;232.479;2304.108;4201.62
7/05/2021;219.024;1269.433;861.835;200.562;359.37;139.475;609.794;232.624;2304.738;4232.6
10/05/2021;219.056;1269.332;860.872;200.846;360.333;139.497;609.819;232.61;2303.661;4188.43
11/05/2021;219.056;1268.893;859.78;200.538;359.566;139.497;609.502;232.529;2301.597;4152.1
12/05/2021;219.055;1267.746;855.788;200.642;358.788;139.496;608.858;232.312;2297.85;4063.04
13/05/2021;219.057;1268.338;857.692;200.567;358.904;139.485;609.217;232.406;2299.242;4112.5
14/05/2021;219.04;1268.673;859.283;200.724;359.367;139.491;609.58;232.488;2300.254;4173.85
17/05/2021;219.066;1268.643;859.052;201.005;359.835;139.515;609.612;232.485;2299.643;4163.29
18/05/2021;219.063;1268.758;859.275;201.14;359.857;139.517;609.704;232.509;2300.071;4127.83
19/05/2021;219.072;1268.014;856.903;200.49;357.394;139.521;609.256;232.37;2298.496;4115.68
20/05/2021;219.072;1268.952;859.832;200.339;357.235;139.5;609.913;232.516;2300.446;4159.12
21/05/2021;219.045;1268.637;859.666;200.334;357.196;139.503;609.837;232.481;2300.918;4155.86
24/05/2021;219.076;1269.188;860.901;200.848;358.269;139.532;610.204;232.582;2302.689;4197.05
25/05/2021;219.073;1269.714;863.118;201.043;359.473;139.535;610.599;232.701;2304.877;4188.13
26/05/2021;219.072;1269.77;862.724;200.822;358.496;139.541;610.636;232.742;2303.719;4195.99
27/05/2021;219.06;1269.512;861.078;200.803;358.019;139.529;610.445;232.699;2300.895;4200.88
28/05/2021;219.024;1269.651;861.863;200.805;358.326;139.53;610.627;232.748;2301.049;4204.11
31/05/2021;219.059;1269.803;861.978;200.95;358.595;139.552;610.714;232.77;2301.562;4204.11
1/06/2021;219.062;1269.648;861.234;200.992;358.95;139.552;610.477;232.714;2299.01;4202.04
2/06/2021;219.079;1269.917;862.398;201.128;359.34;139.551;610.718;232.762;2299.202;4208.12
3/06/2021;219.055;1268.798;860.004;200.719;358.061;139.531;610.046;232.581;2296.827;4192.85
4/06/2021;219.04;1269.88;863.793;200.968;359.164;139.533;610.679;232.791;2300.483;4229.89
7/06/2021;219.065;1269.689;863.413;201.022;358.886;139.556;610.625;232.767;2300.133;4226.52
8/06/2021;219.073;1270.257;865.552;200.882;359.032;139.549;610.912;232.885;2301.144;4227.26
9/06/2021;219.069;1270.616;867.693;200.568;358.631;139.553;611.133;232.976;2303.586;4219.55
10/06/2021;219.067;1270.822;868.912;200.785;359.838;139.538;611.196;233.015;2305.2;4239.18
11/06/2021;219.032;1270.416;868.417;200.527;359.094;139.541;611.106;232.982;2303.979;4247.44
14/06/2021;219.072;1269.733;866.191;200.464;358.739;139.559;610.791;232.865;2300.613;4255.15
15/06/2021;219.07;1269.684;866.271;200.648;359.432;139.557;610.787;232.838;2300.392;4246.59
16/06/2021;219.036;1267.408;861.396;199.997;356.123;139.549;609.69;232.477;2295.519;4223.7
17/06/2021;219.019;1267.081;863.345;199.803;355.848;139.534;609.631;232.336;2296.138;4221.86
18/06/2021;219.013;1265.962;865.325;199.555;355.929;139.523;609.208;232.174;2296.73;4166.45
21/06/2021;219.031;1266.18;864.367;199.806;355.609;139.544;609.253;232.212;2295.304;4224.79
22/06/2021;219.052;1266.987;865.301;200.271;357.045;139.551;609.655;232.367;2297.472;4246.44
23/06/2021;219.061;1266.58;864.382;200.392;358.365;139.55;609.425;232.285;2298.269;4241.84
24/06/2021;219.05;1266.239;864.281;200.284;357.977;139.529;609.265;232.223;2298.714;4266.49
25/06/2021;219.03;1265.777;862.026;200.262;357.582;139.53;609.056;232.165;2296.727;4280.7
28/06/2021;219.057;1266.678;864.977;200.569;359.06;139.554;609.619;232.313;2300.09;4290.61
29/06/2021;219.045;1266.701;864.948;200.652;358.947;139.557;609.669;232.337;2300.98;4291.8
30/06/2021;219.049;1266.986;866.607;200.819;359.802;139.56;609.862;232.395;2301.498;4297.5
1/07/2021;219.056;1266.48;864.924;200.859;359.798;139.532;609.445;232.282;2298.596;4319.94
2/07/2021;219.024;1267.269;867.629;200.997;360.704;139.537;609.973;232.458;2300.684;4352.34
5/07/2021;219.058;1267.416;867.743;201.16;361.008;139.57;610.101;232.49;2301.187;4352.34
6/07/2021;219.07;1268.571;871.153;201.435;362.3;139.577;610.697;232.686;2302.982;4343.54
7/07/2021;219.066;1269.033;873.567;201.304;362.464;139.579;610.945;232.789;2304.075;4358.13
8/07/2021;219.076;1270.237;875.741;201.295;362.174;139.556;611.285;233.014;2306.677;4320.82
9/07/2021;219.037;1268.943;872.317;201.213;361.679;139.553;610.597;232.785;2303.722;4369.55
12/07/2021;219.066;1268.656;872.065;201.612;363.032;139.571;610.481;232.75;2303.948;4384.63
13/07/2021;219.067;1267.422;869.346;202.027;363.157;139.566;609.787;232.512;2301.967;4369.21
14/07/2021;219.068;1268.57;872.332;202.284;364.49;139.573;610.399;232.707;2305.639;4374.3
15/07/2021;219.071;1269.061;875.139;202.288;365.046;139.56;610.505;232.773;2307.849;4360.03
16/07/2021;219.05;1268.89;874.889;202.286;365.676;139.557;610.402;232.769;2306.624;4327.16
19/07/2021;219.061;1270.646;881.03;202.213;366.484;139.575;611.244;233.073;2311.552;4258.49
20/07/2021;219.071;1271.287;880.776;202.111;366.02;139.576;611.404;233.211;2311.975;4323.06
21/07/2021;219.066;1270.195;876.998;202.225;365.556;139.58;610.884;233.024;2308.379;4358.69
22/07/2021;219.082;1270.598;878.099;202.46;366.209;139.569;611.136;233.077;2310.351;4367.48
23/07/2021;219.065;1270.538;877.164;202.823;367.213;139.571;611.151;233.092;2311.143;4411.79
26/07/2021;219.08;1270.703;877.679;203.401;369.435;139.581;611.201;233.141;2311.78;4422.3
27/07/2021;219.077;1271.079;879.595;203.407;369.645;139.592;611.498;233.208;2313.102;4401.46
28/07/2021;219.078;1270.411;878.077;203.262;369.002;139.594;611.186;233.11;2312.061;4400.64
29/07/2021;219.088;1270.817;877.856;203.691;370.814;139.593;611.49;233.148;2313.262;4419.15
30/07/2021;219.055;1271.344;879.498;203.784;371.193;139.597;611.823;233.278;2314.51;4395.26
31/07/2021;219.065;1271.392;879.536;203.839;371.297;139.601;611.836;233.285;2314.677;4395.26
2/08/2021;219.089;1272.523;883.248;203.773;372.135;139.604;612.334;233.477;2316.173;4387.16
3/08/2021;219.08;1272.617;883.241;203.625;371.997;139.606;612.319;233.501;2315.523;4423.15
4/08/2021;219.085;1272.02;882.452;203.386;371.375;139.608;612.005;233.392;2314.838;4402.66
5/08/2021;219.075;1270.874;880.141;202.931;369.861;139.589;611.415;233.221;2312.296;4429.1
6/08/2021;219.07;1269.931;876.498;202.724;368.694;139.586;610.889;233.019;2309.002;4436.52
9/08/2021;219.093;1269.307;874.918;202.733;368.472;139.605;610.64;232.966;2307.482;4432.35
10/08/2021;219.084;1268.469;873.418;202.793;368.66;139.607;610.206;232.801;2305.784;4436.75
11/08/2021;219.091;1268.934;873.613;202.984;369.143;139.609;610.376;232.856;2308.437;4447.7
12/08/2021;219.081;1268.6;872.846;203.092;369.21;139.59;610.159;232.819;2308.873;4460.83
13/08/2021;219.067;1269.357;876.129;203.145;370.134;139.595;610.75;232.927;2310.699;4468
16/08/2021;219.095;1270.312;878.693;203.315;371.041;139.623;611.303;233.105;2311.984;4479.71
17/08/2021;219.097;1269.969;878.411;203.14;370.243;139.617;611.044;233.064;2310.528;4448.08
18/08/2021;219.095;1269.723;877.621;203.048;369.523;139.618;610.868;233.009;2310.053;4400.27
19/08/2021;219.097;1269.859;878.98;202.834;369.55;139.603;610.852;233.043;2311.299;4405.8
20/08/2021;219.073;1269.388;877.834;202.421;368.443;139.599;610.63;232.975;2309.428;4441.67
23/08/2021;219.088;1269.729;878.266;202.762;369.07;139.623;610.913;232.989;2311.151;4479.53
24/08/2021;219.101;1269.412;876.831;202.964;369.018;139.627;610.831;232.963;2310.751;4486.23
25/08/2021;219.1;1269.077;874.234;203.154;368.774;139.627;610.605;232.899;2308.563;4496.19
26/08/2021;219.102;1268.948;874.031;203.174;368.847;139.613;610.609;232.872;2308.088;4470
27/08/2021;219.078;1269.929;876.08;203.777;370.934;139.621;611.204;233.032;2310.981;4509.37
30/08/2021;219.106;1270.661;877.714;203.99;371.549;139.651;611.668;233.181;2312.224;4528.79
31/08/2021;219.084;1270.62;877.161;203.864;370.555;139.646;611.716;233.195;2311.666;4522.68
1/09/2021;219.1;1270.438;877.049;203.729;370.08;139.65;611.629;233.159;2310.009;4524.09
2/09/2021;219.102;1270.463;877.505;203.908;370.367;139.625;611.696;233.16;2310.097;4536.95
3/09/2021;219.067;1270.456;876.279;203.861;369.79;139.622;611.661;233.166;2310.412;4535.43
6/09/2021;219.099;1270.598;876.389;203.967;369.993;139.655;611.787;233.197;2310.906;4535.43
7/09/2021;219.112;1269.779;874.038;203.957;369.514;139.644;611.305;233.077;2309.302;4520.03
8/09/2021;219.102;1270.04;875.619;204.125;370.728;139.653;611.474;233.114;2310.48;4514.07
9/09/2021;219.103;1270.359;877.363;204.367;371.849;139.639;611.695;233.137;2312.419;4493.28
10/09/2021;219.089;1269.898;875.18;204.456;371.732;139.641;611.471;233.073;2311.589;4458.58
13/09/2021;219.109;1270.217;876.232;204.451;371.375;139.667;611.733;233.13;2312.184;4468.73
14/09/2021;219.1;1270.648;878.268;204.203;371.263;139.667;612.004;233.182;2315.25;4443.05
15/09/2021;219.086;1270.28;876.903;204.292;371.251;139.673;611.8;233.161;2313.579;4480.7
16/09/2021;219.105;1269.665;875.038;204.239;370.731;139.652;611.409;233.051;2310.539;4473.75
17/09/2021;219.08;1268.998;872.937;203.947;369.457;139.653;611.11;232.9;2309.315;4432.99
20/09/2021;219.104;1269.915;876.178;203.886;369.965;139.673;611.619;233.062;2312.11;4357.73
21/09/2021;219.115;1269.874;875.562;203.773;369.48;139.673;611.517;233.07;2310.961;4354.19
22/09/2021;219.104;1268.659;874.441;203.508;369.041;139.67;611.065;232.861;2309.355;4395.64
23/09/2021;219.101;1267.487;870.166;203.348;367.97;139.652;610.418;232.649;2304.573;4448.98
24/09/2021;219.096;1266.863;867.636;203.24;366.873;139.652;610.241;232.505;2303.585;4455.48
27/09/2021;219.101;1266.477;866.181;203.466;367.13;139.673;610.146;232.43;2302.687;4443.11
28/09/2021;219.106;1266.2;863.86;203.46;366.667;139.671;609.919;232.361;2299.984;4352.63
29/09/2021;219.111;1266.608;863.935;203.558;366.452;139.674;610.115;232.456;2299.872;4359.46
30/09/2021;219.104;1266.969;864.614;203.644;366.859;139.659;610.192;232.484;2302.613;4307.54
1/10/2021;219.09;1268.357;868.413;203.914;368.345;139.664;611.027;232.733;2306.374;4357.04
4/10/2021;219.118;1268.067;867.701;203.986;368.198;139.681;610.753;232.691;2305.572;4300.46
5/10/2021;219.106;1267.324;865.297;204.321;368.688;139.679;610.411;232.57;2301.039;4345.72
6/10/2021;219.093;1267.046;865.397;204.153;368.643;139.676;610.201;232.509;2300.487;4363.55
7/10/2021;219.108;1266.295;863.073;204.193;368.054;139.655;609.662;232.349;2298.667;4399.76
8/10/2021;219.056;1265.53;861.387;204.209;368.207;139.648;609.286;232.209;2296.528;4391.34
11/10/2021;219.087;1265.67;861.497;204.257;368.305;139.68;609.41;232.241;2297.019;4361.19
12/10/2021;219.094;1264.759;861.561;204.094;368.33;139.658;608.86;232.036;2295.846;4350.65
13/10/2021;219.105;1264.133;862.299;204.2;369.351;139.661;608.632;231.957;2298.242;4363.8
14/10/2021;219.115;1265.054;864.188;204.562;370.679;139.65;609.095;232.093;2302.011;4438.26
15/10/2021;219.078;1263.078;860.73;204.342;369.87;139.638;608.192;231.775;2298.239;4471.37
18/10/2021;219.109;1262.157;859.452;204.022;368.893;139.652;607.63;231.54;2296.552;4486.46
19/10/2021;219.101;1262.66;857.95;204.13;368.005;139.658;607.834;231.65;2295.806;4519.63
20/10/2021;219.108;1262.938;858.296;204.588;369.054;139.664;607.991;231.702;2296.278;4536.19
21/10/2021;219.103;1260.859;855.35;204.827;370.021;139.629;606.862;231.365;2291.933;4549.78
22/10/2021;219.076;1260.483;856.142;204.827;370.165;139.612;606.631;231.21;2290.682;4544.9
25/10/2021;219.099;1261.633;857.784;205.33;371.775;139.641;607.279;231.421;2294.201;4566.48
26/10/2021;219.106;1261.353;858.226;205.539;372.537;139.643;607.273;231.358;2295.521;4574.79
27/10/2021;219.109;1261.719;862.122;205.638;374.323;139.634;607.671;231.377;2299.956;4551.68
28/10/2021;219.1;1261.099;859.688;205.092;371.546;139.613;607.135;231.331;2296.836;4596.42
29/10/2021;219.071;1261.052;859.572;204.96;370.265;139.607;607.125;231.341;2297.583;4605.38
31/10/2021;219.091;1261.145;859.646;204.992;370.33;139.618;607.166;231.352;2297.91;4605.38
1/11/2021;219.09;1260.627;859.23;204.898;369.685;139.617;606.803;231.218;2297.008;4613.67
2/11/2021;219.115;1262.384;861.45;204.855;369.77;139.635;607.654;231.55;2298.26;4630.65
3/11/2021;219.085;1261.386;859.828;204.789;369.685;139.637;607.172;231.366;2296.3;4660.57
4/11/2021;219.111;1263.77;863.506;205.453;371.834;139.637;608.475;231.801;2300.403;4680.06
5/11/2021;219.093;1264.842;867.187;205.651;373.406;139.65;609.284;232.013;2305.648;4697.53
8/11/2021;219.093;1262.933;864.201;205.548;373.6;139.667;608.418;231.73;2303.481;4701.7
9/11/2021;219.115;1264.377;867.725;206.076;375.904;139.67;609.043;231.921;2306.019;4685.25
10/11/2021;219.1;1260.591;860.772;206.146;375.06;139.638;606.942;231.233;2297.017;4646.71
11/11/2021;219.109;1260.637;860.809;206.167;375.102;139.649;606.984;231.244;2297.179;4649.27
12/11/2021;219.078;1259.788;859.275;206.539;375.62;139.617;606.334;231.073;2292.369;4682.85
15/11/2021;219.103;1259.411;857.426;206.861;375.56;139.642;606.052;231.037;2290.842;4682.8
16/11/2021;219.108;1259.366;856.888;206.991;374.917;139.637;605.823;230.966;2291.392;4700.9
17/11/2021;219.115;1260.155;858.474;206.932;374.712;139.649;606.094;231.087;2292.728;4688.67
18/11/2021;219.11;1260.414;859.35;207.167;375.396;139.624;606.214;231.151;2293.832;4704.54
19/11/2021;219.091;1260.547;861.349;206.464;374.911;139.62;606.389;231.212;2295.778;4697.96
22/11/2021;219.107;1257.721;855.715;205.508;371.173;139.622;604.828;230.676;2289.31;4682.94
23/11/2021;219.109;1257.8;854.002;205.535;370.056;139.617;604.627;230.594;2285.67;4690.7
24/11/2021;219.082;1257.028;854.518;205.861;370.822;139.6;604.218;230.459;2283.286;4701.46
25/11/2021;219.091;1257.074;854.556;205.882;370.863;139.611;604.259;230.469;2283.449;4701.46
26/11/2021;219.088;1261.366;863.564;205.855;372.899;139.623;605.905;231.325;2293.348;4594.62
29/11/2021;219.105;1261.631;862.488;205.998;372.335;139.64;605.903;231.295;2293.712;4655.27
30/11/2021;219.094;1261.833;866.393;205.506;372.449;139.63;606.308;231.387;2295.986;4567
1/12/2021;219.077;1261.049;866.706;204.749;370.218;139.625;605.969;231.158;2294.382;4513.04
2/12/2021;219.067;1259.162;864.853;204.525;369.803;139.595;604.938;230.981;2290.881;4577.1
3/12/2021;219.049;1261.022;870.524;205.136;371.8;139.6;606.132;231.28;2295.447;4538.43
6/12/2021;219.05;1258.94;865.331;205.162;370.712;139.609;605.136;230.936;2290.724;4591.67
7/12/2021;219.012;1257.234;862.887;205.272;370.682;139.602;604.637;230.632;2290.071;4686.75
8/12/2021;219.025;1257.396;861.809;205.511;371.217;139.616;604.753;230.598;2290.566;4701.21
9/12/2021;219.028;1257.293;862.91;205.228;370.548;139.601;604.743;230.615;2291.325;4667.45
10/12/2021;219.017;1257.71;863.039;204.941;369.923;139.608;604.823;230.684;2290.49;4712.02
13/12/2021;219.055;1258.684;866.172;205.166;370.795;139.636;605.412;230.859;2292.948;4668.97
14/12/2021;219.055;1258.066;864.932;204.444;368.884;139.638;605.058;230.771;2292.786;4634.09
15/12/2021;219.055;1257.281;863.552;204.073;367.814;139.63;604.646;230.666;2291.235;4709.85
16/12/2021;219.065;1259.867;867.386;205.012;370.524;139.626;606.056;231.082;2295.793;4668.67
17/12/2021;219.041;1259.459;867.949;204.863;370.517;139.611;605.893;231.121;2295.588;4620.64
20/12/2021;219.065;1260.051;867.873;204.857;370.552;139.638;606.099;231.22;2294.961;4568.02
21/12/2021;219.066;1258.239;863.905;204.731;370.157;139.631;605.292;230.928;2290.896;4649.23
22/12/2021;219.06;1258.609;865.217;205.116;371.603;139.625;605.588;230.897;2292.126;4696.56
23/12/2021;219.025;1257.873;863.536;204.893;370.758;139.625;605.388;230.803;2291.518;4725.79
27/12/2021;219.046;1257.494;863.942;205.167;372.01;139.654;605.51;230.749;2291.944;4791.19
28/12/2021;219.042;1257.817;864.053;205.388;372.576;139.661;605.756;230.798;2293.938;4786.35
29/12/2021;219.04;1257.422;861.374;205.498;371.908;139.663;605.467;230.73;2290.849;4793.06
30/12/2021;219.047;1257.982;862.671;205.909;373.946;139.665;605.785;230.775;2289.216;4778.73
31/12/2021;219.013;1258.302;863.482;205.908;374.321;139.663;605.976;230.837;2292.836;4766.18
3/01/2022;219.026;1255.852;856.603;205.885;372.466;139.665;604.644;230.463;2284.027;4796.56
4/01/2022;219.024;1256.153;855.316;205.846;371.501;139.677;604.876;230.496;2281.907;4793.54
5/01/2022;219.012;1254.208;852.451;205.318;368.899;139.654;604.128;230.199;2277.254;4700.58
6/01/2022;218.986;1252.58;850.51;204.407;366.227;139.632;603.273;229.814;2273.022;4696.05
7/01/2022;218.978;1252.217;848.65;204.411;365.846;139.646;603.131;229.716;2267.14;4677.03
10/01/2022;218.974;1251.122;847.616;204.358;365.692;139.65;602.587;229.544;2262.337;4670.29
11/01/2022;218.969;1251.669;849.33;205.14;368.116;139.654;602.753;229.54;2266.508;4713.07
12/01/2022;218.971;1251.821;850.492;205.133;367.704;139.664;602.814;229.616;2267.083;4726.35
13/01/2022;218.966;1252.283;851.269;204.9;366.76;139.656;602.929;229.666;2265.404;4659.03
14/01/2022;218.935;1250.238;847.773;204.484;365.257;139.64;601.871;229.388;2260.024;4662.85
17/01/2022;218.961;1250.377;847.882;204.589;365.454;139.67;601.995;229.419;2260.508;4662.85
18/01/2022;218.911;1247.601;842.429;204.086;363.393;139.634;600.311;228.823;2248.303;4577.11
19/01/2022;218.924;1248.591;844.415;203.973;363.06;139.644;600.743;228.962;2254.321;4532.76
20/01/2022;218.914;1248.004;844.367;204.102;363.153;139.629;600.395;228.874;2253.917;4482.73
21/01/2022;218.924;1250.086;848.714;204.24;364.751;139.642;601.19;229.24;2257.185;4397.94
24/01/2022;218.933;1251.357;849.913;204.589;365.951;139.665;601.564;229.446;2260.699;4410.13
25/01/2022;218.924;1250.011;847.236;204.693;366.153;139.655;600.895;229.287;2258.88;4356.45
26/01/2022;218.901;1247.865;843.253;204.303;364.296;139.644;600.042;228.962;2250.837;4349.93
27/01/2022;218.857;1245.867;844.309;203.842;364.386;139.593;598.711;228.464;2252.525;4326.51
28/01/2022;218.836;1246.704;846.133;204.225;366.057;139.586;598.867;228.621;2255.904;4431.85
31/01/2022;218.847;1247.044;846.342;204.367;366.738;139.598;598.949;228.646;2258.554;4515.55
1/02/2022;218.85;1246.779;845.651;204.081;365.896;139.613;599.116;228.629;2254.621;4546.54
2/02/2022;218.863;1247.401;847.354;204.208;366.181;139.621;599.577;228.741;2257.359;4589.38
3/02/2022;218.854;1245.831;843.976;203.641;363.823;139.599;598.706;228.497;2252.102;4477.44
4/02/2022;218.735;1241.637;837.783;202.932;361.014;139.54;596.587;227.755;2240.231;4500.53
7/02/2022;218.761;1242.54;838.904;202.986;360.966;139.567;596.862;227.811;2242.488;4483.87
8/02/2022;218.733;1241.191;836.843;202.773;360.484;139.561;596.355;227.578;2238.296;4521.54
9/02/2022;218.743;1240.979;837.903;202.867;361.375;139.575;596.44;227.559;2236.769;4587.18
10/02/2022;218.554;1235.167;831.234;202.445;359.14;139.459;593.675;226.564;2221.82;4504.08
11/02/2022;218.58;1237.046;835.359;203.031;360.857;139.451;594.398;226.64;2227.158;4418.64
14/02/2022;218.562;1234.972;832.716;203.541;361.398;139.45;593.279;226.427;2221.046;4401.67
15/02/2022;218.599;1235.093;830.944;203.234;359.856;139.464;593.212;226.462;2220.818;4471.07
16/02/2022;218.635;1236.14;831.365;203.426;359.835;139.464;593.274;226.682;2219.52;4475.01
17/02/2022;218.679;1238.057;835.482;203.904;361.043;139.465;593.842;227.008;2224.078;4380.26
18/02/2022;218.677;1238.696;837.344;203.864;361.466;139.47;593.837;227.094;2224.925;4348.87
21/02/2022;218.702;1238.836;837.454;203.94;361.608;139.501;593.962;227.124;2225.408;4348.87
22/02/2022;218.652;1236.982;836.274;204.032;361.907;139.457;592.81;226.86;2220.435;4304.76
23/02/2022;218.673;1236.463;834.838;204.733;363.478;139.458;592.366;226.675;2216.058;4225.5
24/02/2022;218.721;1237.857;835.971;205.792;365.92;139.443;592.323;226.89;2219.039;4288.7
25/02/2022;218.681;1236.601;834.623;204.996;364.006;139.417;591.982;226.76;2221.195;4384.65
28/02/2022;218.757;1241.639;843.231;206.739;370.183;139.494;594.685;227.556;2235.574;4373.94
1/03/2022;218.833;1246.467;851.88;208.338;374.967;139.549;596.876;228.418;2248.528;4306.26
2/03/2022;218.739;1239.843;841.918;207.533;372.483;139.475;593.676;227.402;2228.189;4386.54
3/03/2022;218.747;1239.779;843.301;207.201;372.539;139.427;593.559;227.35;2230.899;4363.49
4/03/2022;218.76;1242.288;849.953;207.719;375.227;139.432;594.214;227.692;2239.545;4328.87
7/03/2022;218.761;1240.535;847.471;207.906;376.435;139.407;592.614;227.38;2235.397;4201.09
8/03/2022;218.737;1237.398;841.106;208.399;376.648;139.333;589.771;226.853;2224.36;4170.7
9/03/2022;218.711;1235.557;836.879;207.193;372.775;139.324;588.776;226.486;2219.399;4277.88
10/03/2022;218.701;1233.987;833.349;207.563;372.492;139.281;587.641;226.196;2212.598;4259.52
11/03/2022;218.684;1233.262;832.899;208.522;374.917;139.277;587.063;226.083;2211.744;4204.31
14/03/2022;218.638;1229.853;825.462;207.76;371.185;139.235;585.12;225.459;2196.233;4173.11
15/03/2022;218.636;1229.292;824.47;207.232;368.661;139.232;584.735;225.387;2194.316;4262.45
16/03/2022;218.599;1226.228;821.632;205.77;364.918;139.212;584.038;224.833;2187.583;4357.86
17/03/2022;218.662;1227.062;822.058;207.228;369.101;139.268;585.348;224.938;2195.283;4411.67
18/03/2022;218.621;1227.033;824.458;207.477;369.467;139.272;585.912;224.969;2199.211;4463.12
